ablation_type,ablation_details,pearson_corr,spearman_corr,pearson_delta,spearman_delta,pearson_p_value,spearman_p_value,pearson_ci_lower,pearson_ci_upper,spearman_ci_lower,spearman_ci_upper,pearson_mean_diff,spearman_mean_diff,observed_pearson_diff,observed_spearman_diff,pearson_mean_diff_boot,pearson_ci_95,pearson_p_value_boot,pearson_p_value_perm,spearman_mean_diff_boot,spearman_ci_95,spearman_p_value_boot,spearman_p_value_perm
full,none,0.9580760019468981,0.9541518677410681,0.0,0.0,,,,,,,,,,,,,,,,,,
branch,dino_ablated,0.9307344020259412,0.9271439028024281,-0.02734159992095697,-0.027007964938639994,,,,,,,,,-0.02734159992095697,-0.027007964938639994,-0.02733192589299196,"(np.float64(-0.032390588618808114), np.float64(-0.022548331485623435))",0.9967,0.0,-0.027021939518478245,"(np.float64(-0.033403129917545314), np.float64(-0.021324325973598762))",0.995,0.0
branch,resnet_ablated,0.838862934082166,0.8234605459645886,-0.11921306786473218,-0.13069132177647946,,,,,,,,,-0.11921306786473218,-0.13069132177647946,-0.11920669374477263,"(np.float64(-0.132820710688004), np.float64(-0.10651074450768214))",0.9993,0.0,-0.130671646842961,"(np.float64(-0.14692140597169376), np.float64(-0.11576984806127104))",0.9975,0.0
resnet_layer,layer_1,0.9573417594322244,0.9527161698131992,-0.0007342425146736886,-0.0014356979278689064,,,,,,,,,-0.0007342425146736886,-0.0014356979278689064,-0.0007394353394023027,"(np.float64(-0.0017437361489462033), np.float64(0.00023676165283595383))",0.9888,0.1306,-0.0014435869104595922,"(np.float64(-0.003078889389237856), np.float64(8.92569769560947e-05))",0.9894,0.0252
resnet_layer,layer_2,0.953061280854673,0.9476826608441711,-0.005014721092225116,-0.006469206896897006,,,,,,,,,-0.005014721092225116,-0.006469206896897006,-0.005020059920632266,"(np.float64(-0.006904660517781427), np.float64(-0.003272451971427638))",0.9947,0.0,-0.0064772254312928665,"(np.float64(-0.009270580299498628), np.float64(-0.0038032701394887652))",0.9938,0.0
resnet_layer,layer_3,0.9481187872399173,0.9415654748086159,-0.009957214706980855,-0.012586392932452228,,,,,,,,,-0.009957214706980855,-0.012586392932452228,-0.009940494151703838,"(np.float64(-0.01269910809480702), np.float64(-0.007475280092182017))",0.9848,0.0,-0.01257325895371069,"(np.float64(-0.01636056563206625), np.float64(-0.00925857512431621))",0.9927,0.0
resnet_layer,layer_4,0.9525531995548894,0.9468853013553339,-0.005522802392008752,-0.007266566385734197,,,,,,,,,-0.005522802392008752,-0.007266566385734197,-0.005525447715178707,"(np.float64(-0.007119251501217309), np.float64(-0.003940183330931598))",0.9957,0.0,-0.007268022951054546,"(np.float64(-0.00974383102788228), np.float64(-0.004946934891898845))",0.9992,0.0
dino_dim,dim_1,0.958069617538258,0.9541414043878022,-6.384408640092154e-06,-1.0463353265932618e-05,,,,,,,,,-6.384408640092154e-06,-1.0463353265932618e-05,-6.361345598883694e-06,"(np.float64(-7.758648845271943e-05), np.float64(6.123305934253352e-05))",0.9991,0.8125,-1.0492035377273844e-05,"(np.float64(-0.00012133932662935998), np.float64(9.973828982512344e-05))",0.9992,0.7796
dino_dim,dim_2,0.9580782355888596,0.9541754620548373,2.2336419615021086e-06,2.3594313769192965e-05,,,,,,,,,2.2336419615021086e-06,2.3594313769192965e-05,2.1780274288878745e-06,"(np.float64(-0.00017583614483751065), np.float64(0.0001877647151093063))",0.9989,0.9741,2.401400840939133e-05,"(np.float64(-0.0002566933471369098), np.float64(0.0003188001698268714))",0.9969,0.8161
dino_dim,dim_3,0.9580728543803971,0.9540931708264165,-3.1475665009939036e-06,-5.869691465154592e-05,,,,,,,,,-3.1475665009939036e-06,-5.869691465154592e-05,-2.926110595276332e-06,"(np.float64(-9.115471955909338e-05), np.float64(8.589627568118534e-05))",0.9951,0.9264,-5.8036883160963596e-05,"(np.float64(-0.00022474519357719048), np.float64(0.00010623714234813876))",0.9921,0.3165
dino_dim,dim_4,0.9579458858709713,0.9541465390547111,-0.00013011607592683383,-5.3286863569423915e-06,,,,,,,,,-0.00013011607592683383,-5.3286863569423915e-06,-0.00013078857895155302,"(np.float64(-0.00033004307063749685), np.float64(7.494353300534828e-05))",0.9926,0.1289,-5.34281651456745e-06,"(np.float64(-0.00025846518624755344), np.float64(0.0002626032215384088))",1.0,0.9574
dino_dim,dim_5,0.9581082547356812,0.9541873518177761,3.225278878304927e-05,3.5484076708058865e-05,,,,,,,,,3.225278878304927e-05,3.5484076708058865e-05,3.2634823905493526e-05,"(np.float64(-4.887115262325714e-05), np.float64(0.00011565267295982118))",0.9895,0.3206,3.620166237827058e-05,"(np.float64(-6.631134482200207e-05), np.float64(0.00014041954141658078))",0.9841,0.3109
dino_dim,dim_6,0.9580838961036826,0.9541824970993018,7.894156784482576e-06,3.06293582337247e-05,,,,,,,,,7.894156784482576e-06,3.06293582337247e-05,8.328466103132792e-06,"(np.float64(-9.014023482206812e-05), np.float64(0.0001101128615596347))",0.9908,0.8387,3.0740512806655044e-05,"(np.float64(-0.00012996102910616146), np.float64(0.00019832233573369298))",0.9989,0.597
dino_dim,dim_7,0.9580422684694272,0.9541498794124332,-3.3733477470931916e-05,-1.9883286348498785e-06,,,,,,,,,-3.3733477470931916e-05,-1.9883286348498785e-06,-3.325641496988278e-05,"(np.float64(-0.000161808648670132), np.float64(9.505933853366279e-05))",0.9921,0.4986,-5.910473423090478e-07,"(np.float64(-0.00019139858556518286), np.float64(0.0001915327954162178))",0.9861,0.9789
dino_dim,dim_8,0.9580843917697982,0.954165319487142,8.389822900078947e-06,1.3451746073922521e-05,,,,,,,,,8.389822900078947e-06,1.3451746073922521e-05,8.198480273933818e-06,"(np.float64(-0.00010830271013094083), np.float64(0.00013019052735221338))",0.9968,0.8523,1.3814518825346433e-05,"(np.float64(-0.00019626161675711905), np.float64(0.0002232585601335158))",0.9967,0.8659
dino_dim,dim_9,0.9579662116207082,0.9541459743772138,-0.00010979032618996243,-5.893363854259093e-06,,,,,,,,,-0.00010979032618996243,-5.893363854259093e-06,-0.0001107894075616787,"(np.float64(-0.00024422140621194297), np.float64(2.058250582994392e-05))",0.9843,0.0433,-6.457074823022091e-06,"(np.float64(-0.0002458566403833817), np.float64(0.00023360030354881246))",0.9952,0.9504
dino_dim,dim_10,0.9580008966497281,0.9539969414560847,-7.510529717003056e-05,-0.0001549262849833699,,,,,,,,,-7.510529717003056e-05,-0.0001549262849833699,-7.48045703175659e-05,"(np.float64(-0.00020985883181310895), np.float64(5.080825177382453e-05))",0.9949,0.1461,-0.00015352803220136844,"(np.float64(-0.0003854055816909513), np.float64(6.020034151028028e-05))",0.9878,0.0521
dino_dim,dim_11,0.9577943098204893,0.9537376810629958,-0.0002816921264088279,-0.00041418667807224807,,,,,,,,,-0.0002816921264088279,-0.00041418667807224807,-0.00028216734078449676,"(np.float64(-0.0004892973503882631), np.float64(-7.790732234108763e-05))",0.9946,0.0005,-0.0004145490791568607,"(np.float64(-0.0007683774027502643), np.float64(-6.852067017493582e-05))",0.9984,0.0013
dino_dim,dim_12,0.9581274667330669,0.9542910143062194,5.1464786168797794e-05,0.00013914656515134904,,,,,,,,,5.1464786168797794e-05,0.00013914656515134904,5.095871053457068e-05,"(np.float64(-6.486222617348047e-05), np.float64(0.00017036976687130435))",0.9892,0.2509,0.00013852202568598245,"(np.float64(-5.892639218389339e-05), np.float64(0.0003354560838441052))",0.9934,0.0488
dino_dim,dim_13,0.9581029170703318,0.9541492772846009,2.691512343366842e-05,-2.590456467221891e-06,,,,,,,,,2.691512343366842e-05,-2.590456467221891e-06,2.7023425715547956e-05,"(np.float64(-7.513264270492702e-05), np.float64(0.00012797009079484442))",0.9974,0.4937,-2.465725089424242e-06,"(np.float64(-0.00014824467995311897), np.float64(0.000151221414169928))",0.9984,0.9568
dino_dim,dim_14,0.9580210003662865,0.9540880947136817,-5.500158061166882e-05,-6.377302738636015e-05,,,,,,,,,-5.500158061166882e-05,-6.377302738636015e-05,-5.5198502802921324e-05,"(np.float64(-0.00017682594595911426), np.float64(5.976732721616523e-05))",0.997,0.232,-6.319602284450483e-05,"(np.float64(-0.00021324413949667275), np.float64(8.795813977121735e-05))",0.994,0.2278
dino_dim,dim_15,0.9579838832990901,0.9541766701999153,-9.211864780800383e-05,2.4802458847172915e-05,,,,,,,,,-9.211864780800383e-05,2.4802458847172915e-05,-9.214633925750078e-05,"(np.float64(-0.00026509744284002545), np.float64(7.755441720019018e-05))",0.9996,0.1688,2.4247561367508363e-05,"(np.float64(-0.0002486430398446504), np.float64(0.00030709791730682326))",0.9942,0.8061
dino_dim,dim_16,0.9579651526220225,0.9540953679898716,-0.00011084932487559485,-5.649975119648154e-05,,,,,,,,,-0.00011084932487559485,-5.649975119648154e-05,-0.00011044985763644575,"(np.float64(-0.0003013568302040387), np.float64(7.538597323443687e-05))",0.9961,0.121,-5.689778943477683e-05,"(np.float64(-0.00034079140565035083), np.float64(0.00023395634255937213))",0.9967,0.6004
dino_dim,dim_17,0.9580558497127629,0.9541287162216561,-2.0152234135206726e-05,-2.3151519412012433e-05,,,,,,,,,-2.0152234135206726e-05,-2.3151519412012433e-05,-1.948954210223234e-05,"(np.float64(-0.00016090659764858795), np.float64(0.00012748706684676502))",0.9885,0.7119,-2.219958136841309e-05,"(np.float64(-0.00021999520072670697), np.float64(0.00018776476896008394))",0.9914,0.7504
dino_dim,dim_18,0.9581454668314399,0.9542079548429026,6.946488454173672e-05,5.6087101834467745e-05,,,,,,,,,6.946488454173672e-05,5.6087101834467745e-05,6.984990494253208e-05,"(np.float64(-3.501499546051001e-05), np.float64(0.00017320016243526772))",0.9933,0.0977,5.722539454245727e-05,"(np.float64(-0.00014060655434527667), np.float64(0.00024185371704642743))",0.9893,0.4518
dino_dim,dim_19,0.9577299114812197,0.9536973364877835,-0.00034609046567846136,-0.00045453125328454025,,,,,,,,,-0.00034609046567846136,-0.00045453125328454025,-0.0003461230877551915,"(np.float64(-0.0006485387058483222), np.float64(-3.550522943471606e-05))",0.9999,0.0036,-0.00045456515993681724,"(np.float64(-0.0008119195149233705), np.float64(-0.00010178783877401821))",0.9999,0.0003
dino_dim,dim_20,0.9579501253362458,0.9541036317864522,-0.00012587661065233124,-4.823595461589392e-05,,,,,,,,,-0.00012587661065233124,-4.823595461589392e-05,-0.0001260140821467905,"(np.float64(-0.0003349586737745225), np.float64(8.480218301653715e-05))",0.9983,0.1271,-4.819064456725097e-05,"(np.float64(-0.00034137981103731397), np.float64(0.0002475645536135277))",0.9998,0.6481
dino_dim,dim_21,0.9581624751227866,0.9542886055435849,8.647317588850179e-05,0.00013673780251677314,,,,,,,,,8.647317588850179e-05,0.00013673780251677314,8.738246056057797e-05,"(np.float64(-5.856145762996534e-05), np.float64(0.00023525781777537734))",0.9851,0.1285,0.0001375892809889027,"(np.float64(-0.00010910038113864373), np.float64(0.0003818521419019988))",0.992,0.1099
dino_dim,dim_22,0.9580795850326708,0.9540634092316956,3.5830857726404375e-06,-8.845850937244659e-05,,,,,,,,,3.5830857726404375e-06,-8.845850937244659e-05,3.3971661031892642e-06,"(np.float64(-6.146972424076913e-05), np.float64(6.635118379318103e-05))",0.9931,0.8805,-8.855484088378608e-05,"(np.float64(-0.00020756991478758924), np.float64(2.1598340671375945e-05))",0.9984,0.0257
dino_dim,dim_23,0.9580163411992626,0.9540066929808522,-5.966074763552598e-05,-0.0001451747602159159,,,,,,,,,-5.966074763552598e-05,-0.0001451747602159159,-5.976318804362465e-05,"(np.float64(-0.00015331847032788503), np.float64(3.3794915555450656e-05))",0.9983,0.1049,-0.0001447817735063425,"(np.float64(-0.00031339661485828117), np.float64(9.819447360448187e-06))",0.995,0.0095
dino_dim,dim_24,0.9577837420077824,0.9536266700324283,-0.00029225993911574655,-0.0005251977086397908,,,,,,,,,-0.00029225993911574655,-0.0005251977086397908,-0.0002910590740799053,"(np.float64(-0.0006803404565956422), np.float64(9.731410994034272e-05))",0.9943,0.0529,-0.0005243925596903658,"(np.float64(-0.0010840502763367161), np.float64(1.869355955119647e-05))",0.9966,0.0138
dino_dim,dim_25,0.957922685728998,0.9539432599697169,-0.00015331621790015681,-0.00020860777135123243,,,,,,,,,-0.00015331621790015681,-0.00020860777135123243,-0.00015372499834607535,"(np.float64(-0.000317007845096699), np.float64(8.906941867848194e-06))",0.995,0.0159,-0.00020786892081413764,"(np.float64(-0.0005001711669045811), np.float64(8.316370107833334e-05))",0.9945,0.051
dino_dim,dim_26,0.9580920402533762,0.9541685885997699,1.603830647811666e-05,1.6720858701857466e-05,,,,,,,,,1.603830647811666e-05,1.6720858701857466e-05,1.564940755357539e-05,"(np.float64(-7.179547342465842e-05), np.float64(0.00010473252930832883))",0.9916,0.6428,1.753158919495137e-05,"(np.float64(-0.00013083431107214995), np.float64(0.00016760608311860487))",0.9875,0.7517
dino_dim,dim_27,0.9578870968597626,0.9539794397913833,-0.000188905087135538,-0.00017242794968475028,,,,,,,,,-0.000188905087135538,-0.00017242794968475028,-0.00018873252445941234,"(np.float64(-0.00045823649381034835), np.float64(7.453398422093773e-05))",0.9984,0.0611,-0.00017155885351823722,"(np.float64(-0.0005806265942452054), np.float64(0.00022652186427023))",0.9957,0.2499
dino_dim,dim_28,0.9582382456603824,0.9541842974514682,0.00016224371348427802,3.242971040007259e-05,,,,,,,,,0.00016224371348427802,3.242971040007259e-05,0.0001610831126246085,"(np.float64(-4.481388303511524e-05), np.float64(0.0003629760828817374))",0.988,0.049,3.1796471541967994e-05,"(np.float64(-0.00024076658737297584), np.float64(0.0003068922622344856))",0.9958,0.7528
dino_dim,dim_29,0.9580472982895935,0.9541552613638955,-2.8703657304673946e-05,3.3936228274189517e-06,,,,,,,,,-2.8703657304673946e-05,3.3936228274189517e-06,-2.9677988150478608e-05,"(np.float64(-0.00029481304964919854), np.float64(0.00024563596164195066))",0.9931,0.789,1.5552666980928053e-07,"(np.float64(-0.00036468374749995037), np.float64(0.00036669926905507423))",0.9824,0.9807
dino_dim,dim_30,0.9581295525487139,0.9541903941214228,5.35506018157772e-05,3.852638035473088e-05,,,,,,,,,5.35506018157772e-05,3.852638035473088e-05,5.3259456479467926e-05,"(np.float64(-0.00012279816370595276), np.float64(0.00022915192603712917))",0.9965,0.4319,3.795660024236511e-05,"(np.float64(-0.00027855145514459946), np.float64(0.0003492033120828085))",0.9959,0.733
dino_dim,dim_31,0.958064607859233,0.9541793384412366,-1.139408766515082e-05,2.7470700168508166e-05,,,,,,,,,-1.139408766515082e-05,2.7470700168508166e-05,-1.125159238780552e-05,"(np.float64(-6.339821685019564e-05), np.float64(4.085056825494405e-05))",0.994,0.5782,2.7320585723486778e-05,"(np.float64(-6.350741808303251e-05), np.float64(0.00011931446111464017))",0.9964,0.3505
dino_dim,dim_32,0.9580109019832306,0.9541507682797716,-6.509996366754756e-05,-1.0994612964498884e-06,,,,,,,,,-6.509996366754756e-05,-1.0994612964498884e-06,-6.572096758315427e-05,"(np.float64(-0.00022133765878993406), np.float64(8.7066940523968e-05))",0.9922,0.2975,-1.4701650179198333e-06,"(np.float64(-0.00026429320445211125), np.float64(0.0002710705339353364))",0.9961,0.9905
dino_dim,dim_33,0.9580671639495256,0.9542101711055706,-8.837997372501682e-06,5.830336450252105e-05,,,,,,,,,-8.837997372501682e-06,5.830336450252105e-05,-8.439360989589551e-06,"(np.float64(-0.00014006026986365105), np.float64(0.00012617271623464914))",0.9931,0.8688,5.757366502926239e-05,"(np.float64(-0.00014915661844082772), np.float64(0.0002736114895558853))",0.9927,0.4609
dino_dim,dim_34,0.9579221283794888,0.9540214497677363,-0.0001538735674093683,-0.00013041797333179783,,,,,,,,,-0.0001538735674093683,-0.00013041797333179783,-0.0001540539913795834,"(np.float64(-0.00033711432364449734), np.float64(2.7593869364214608e-05))",0.9977,0.0302,-0.0001317419010166073,"(np.float64(-0.00039936543020658633), np.float64(0.0001224708124849169))",0.9904,0.1831
dino_dim,dim_35,0.9580380561086589,0.9541324383123427,-3.794583823923947e-05,-1.9429428725348252e-05,,,,,,,,,-3.794583823923947e-05,-1.9429428725348252e-05,-3.768780900656575e-05,"(np.float64(-0.00017395341604370062), np.float64(9.734221266453521e-05))",0.9955,0.4898,-1.9314087313553206e-05,"(np.float64(-0.00021401381993177649), np.float64(0.00018621763748662268))",0.9988,0.7772
dino_dim,dim_36,0.9581587160398852,0.9541472502549283,8.271409298710175e-05,-4.617486139779636e-06,,,,,,,,,8.271409298710175e-05,-4.617486139779636e-06,8.164601191230401e-05,"(np.float64(-8.287085364620194e-05), np.float64(0.00025078194512247203))",0.9873,0.2127,-5.830613642740745e-06,"(np.float64(-0.0002528117870550767), np.float64(0.00024025503813334724))",0.9887,0.9595
dino_dim,dim_37,0.9579663605855158,0.9540251406907215,-0.00010964136138236213,-0.0001267270503465534,,,,,,,,,-0.00010964136138236213,-0.0001267270503465534,-0.00010987119490321964,"(np.float64(-0.00023097660246335306), np.float64(1.2075146153346828e-05))",0.9964,0.0192,-0.00012713655964965225,"(np.float64(-0.00032203511272116295), np.float64(5.041733846728141e-05))",0.996,0.0507
dino_dim,dim_38,0.9581265787906269,0.9543265923653597,5.057684372877791e-05,0.00017472462429157787,,,,,,,,,5.057684372877791e-05,0.00017472462429157787,5.043618115274136e-05,"(np.float64(-8.719115451969627e-05), np.float64(0.00019372438802284431))",0.9977,0.3695,0.00017353833008397165,"(np.float64(-3.202113931906447e-05), np.float64(0.00037931026458585014))",0.99,0.0252
dino_dim,dim_39,0.9581611314576877,0.9542801596703846,8.51295107895389e-05,0.00012829192931651523,,,,,,,,,8.51295107895389e-05,0.00012829192931651523,8.615086373672615e-05,"(np.float64(-8.199093829887872e-05), np.float64(0.0002577794062158073))",0.9881,0.2044,0.00012950689090915213,"(np.float64(-0.00012932588077070595), np.float64(0.00039351501638806597))",0.9908,0.1791
dino_dim,dim_40,0.9582204566494448,0.9543257148125679,0.00014445470254664805,0.00017384707149981082,,,,,,,,,0.00014445470254664805,0.00017384707149981082,0.00014382474852699787,"(np.float64(-4.361672443427944e-05), np.float64(0.0003232348319566483))",0.9928,0.043,0.00017240175787724995,"(np.float64(-9.203215825473343e-05), np.float64(0.0004440569787771189))",0.9885,0.0806
dino_dim,dim_41,0.9580593436077957,0.9541221003604907,-1.6658339102471054e-05,-2.976738057736128e-05,,,,,,,,,-1.6658339102471054e-05,-2.976738057736128e-05,-1.628485107091775e-05,"(np.float64(-0.0002047214227570482), np.float64(0.00016878866670255014))",0.9959,0.8297,-2.9650182735819886e-05,"(np.float64(-0.00032431085644468835), np.float64(0.00026003726399723685))",0.9993,0.7916
dino_dim,dim_42,0.9580398714615181,0.9540782724405911,-3.6130485379981536e-05,-7.359530047701401e-05,,,,,,,,,-3.6130485379981536e-05,-7.359530047701401e-05,-3.610424448921691e-05,"(np.float64(-0.00021901545134568102), np.float64(0.00014862035389354427))",0.9998,0.6113,-7.344920110105663e-05,"(np.float64(-0.00034483177903484594), np.float64(0.00018812636523624508))",0.9983,0.4615
dino_dim,dim_43,0.9578665188926074,0.954185339986263,-0.00020948305429069336,3.3472245194898775e-05,,,,,,,,,-0.00020948305429069336,3.3472245194898775e-05,-0.00020830169742237708,"(np.float64(-0.0004988317189610331), np.float64(7.030228755872831e-05))",0.991,0.071,3.322906169534098e-05,"(np.float64(-0.0002574490175958316), np.float64(0.0003387832416327204))",0.9984,0.7797
dino_dim,dim_44,0.957954798053502,0.954018955806717,-0.0001212038933960935,-0.0001329119343510543,,,,,,,,,-0.0001212038933960935,-0.0001329119343510543,-0.00012071639667549443,"(np.float64(-0.00022781159065512035), np.float64(-1.9563761079397796e-05))",0.9909,0.0027,-0.00013213678805342274,"(np.float64(-0.0003062998178354137), np.float64(3.0985752111954485e-05))",0.9909,0.0257
dino_dim,dim_45,0.9580931792572286,0.9540904157707178,1.717731033046288e-05,-6.145197035023475e-05,,,,,,,,,1.717731033046288e-05,-6.145197035023475e-05,1.670561877528606e-05,"(np.float64(-9.38502788304274e-05), np.float64(0.00012584790648822384))",0.9904,0.6931,-6.18965762944933e-05,"(np.float64(-0.00025069894168023687), np.float64(0.00011561956172382822))",0.9951,0.3319
dino_dim,dim_46,0.9580151775857091,0.954128190496504,-6.0824361189038e-05,-2.3677244564090927e-05,,,,,,,,,-6.0824361189038e-05,-2.3677244564090927e-05,-6.093730179066178e-05,"(np.float64(-0.00027303274280077394), np.float64(0.00015762995424909964))",0.9988,0.4593,-2.3121469010436934e-05,"(np.float64(-0.0003432652700205185), np.float64(0.0002834207607921199))",0.9969,0.8398
dino_dim,dim_47,0.9579585559395167,0.9540568745305246,-0.00011744600738139432,-9.499321054351473e-05,,,,,,,,,-0.00011744600738139432,-9.499321054351473e-05,-0.0001182063754838591,"(np.float64(-0.0003209393087293905), np.float64(7.960206393817691e-05))",0.9907,0.1363,-9.56653308492462e-05,"(np.float64(-0.0004232565527120741), np.float64(0.00023257367034969486))",0.9956,0.4429
dino_dim,dim_48,0.9581293035485866,0.95426056072452,5.3301601688482414e-05,0.00010869298345195233,,,,,,,,,5.3301601688482414e-05,0.00010869298345195233,5.31513883743721e-05,"(np.float64(-8.774264930330511e-05), np.float64(0.00019317388400172855))",0.9983,0.334,0.00010795842574879048,"(np.float64(-0.00011747908978928967), np.float64(0.0003397631754872879))",0.9935,0.2039
dino_dim,dim_49,0.9581012916023873,0.9541892006718921,2.5289655489202367e-05,3.7332930823974486e-05,,,,,,,,,2.5289655489202367e-05,3.7332930823974486e-05,2.5053065872676717e-05,"(np.float64(-0.00010335042964701335), np.float64(0.00014965510150132693))",0.9969,0.6106,3.7487588091693956e-05,"(np.float64(-0.00011225976610737709), np.float64(0.00019003641938215867))",0.9978,0.4906
dino_dim,dim_50,0.9581472829037647,0.9540682787771908,7.128095686659286e-05,-8.35889638772791e-05,,,,,,,,,7.128095686659286e-05,-8.35889638772791e-05,7.043804520177633e-05,"(np.float64(-7.625095212813959e-05), np.float64(0.00022047187788514896))",0.988,0.2192,-8.46681545198014e-05,"(np.float64(-0.0003185698093176581), np.float64(0.00013684761171980144))",0.9898,0.3097
dino_dim,dim_51,0.9581070518493076,0.954143389952077,3.1049902409430175e-05,-8.477788991045898e-06,,,,,,,,,3.1049902409430175e-05,-8.477788991045898e-06,3.096296201683001e-05,"(np.float64(-0.00011371283139597344), np.float64(0.00017020483975953632))",0.9987,0.5715,-7.446600509104984e-06,"(np.float64(-0.00019446245451328113), np.float64(0.00017294356221812725))",0.9893,0.8971
dino_dim,dim_52,0.9577965090799794,0.9537064612685088,-0.0002794928669187513,-0.00044540647255930654,,,,,,,,,-0.0002794928669187513,-0.00044540647255930654,-0.00027815242820805803,"(np.float64(-0.00060083583165712), np.float64(3.35635896045223e-05))",0.9923,0.0253,-0.0004448623681986508,"(np.float64(-0.0009180349917968239), np.float64(5.305393897610006e-06))",0.9978,0.0069
dino_dim,dim_53,0.9580655884940388,0.9542124886443307,-1.0413452859348027e-05,6.062090326264258e-05,,,,,,,,,-1.0413452859348027e-05,6.062090326264258e-05,-1.0699350363809634e-05,"(np.float64(-0.000116213401561297), np.float64(9.057317628985091e-05))",0.9952,0.8,5.959602193145086e-05,"(np.float64(-0.00011397517599268769), np.float64(0.00023445155023939395))",0.9891,0.3462
dino_dim,dim_54,0.9580357107704613,0.9541212464246085,-4.029117643677971e-05,-3.062131645958921e-05,,,,,,,,,-4.029117643677971e-05,-3.062131645958921e-05,-4.090197247616436e-05,"(np.float64(-0.0002586819187671779), np.float64(0.00017571046757262725))",0.9953,0.637,-3.251669675092983e-05,"(np.float64(-0.00034096565360110297), np.float64(0.000245695733583754))",0.988,0.7776
dino_dim,dim_55,0.9580307679144813,0.9542011954805046,-4.523403241685209e-05,4.932773943655544e-05,,,,,,,,,-4.523403241685209e-05,4.932773943655544e-05,-4.498416346123004e-05,"(np.float64(-0.00017689597543237346), np.float64(8.089939725923511e-05))",0.9969,0.38,4.8802970644297405e-05,"(np.float64(-0.00016062412246542091), np.float64(0.000252605570757664))",0.9944,0.4996
dino_dim,dim_56,0.9580636873265173,0.9540819543165805,-1.2314620380871055e-05,-6.991342448758875e-05,,,,,,,,,-1.2314620380871055e-05,-6.991342448758875e-05,-1.2472931070827776e-05,"(np.float64(-0.00011288555971413593), np.float64(8.613617046884561e-05))",0.9967,0.7569,-7.0019757322546e-05,"(np.float64(-0.0002556792054781726), np.float64(0.00010928961988360868))",0.9983,0.2828
dino_dim,dim_57,0.9580534921642934,0.9541209187223157,-2.2509782604762663e-05,-3.0949018752335355e-05,,,,,,,,,-2.2509782604762663e-05,-3.0949018752335355e-05,-2.189944235343948e-05,"(np.float64(-0.0001273897298053417), np.float64(7.872615538017199e-05))",0.987,0.5823,-2.9793763152522144e-05,"(np.float64(-0.00018996472884505233), np.float64(0.0001302454757816354))",0.9852,0.5857
dino_dim,dim_58,0.9579743352995006,0.954062066369411,-0.00010166664739752473,-8.980137165703894e-05,,,,,,,,,-0.00010166664739752473,-8.980137165703894e-05,-0.0001018199144355251,"(np.float64(-0.00025157815766562564), np.float64(4.442454195344332e-05))",0.9978,0.0743,-9.064084411733171e-05,"(np.float64(-0.0002648712391340002), np.float64(8.109457243748978e-05))",0.9891,0.1345
dino_dim,dim_59,0.9580655452078246,0.9540875079096492,-1.045673907351663e-05,-6.43598314188365e-05,,,,,,,,,-1.045673907351663e-05,-6.43598314188365e-05,-1.0556057965667943e-05,"(np.float64(-0.00011411015814949966), np.float64(9.641849385541464e-05))",0.9983,0.8,-6.43183652287063e-05,"(np.float64(-0.00022975794009001126), np.float64(0.00010517098871389176))",0.9996,0.2875
dino_dim,dim_60,0.9579858795872764,0.9541505137073618,-9.012235962169157e-05,-1.3540337062689645e-06,,,,,,,,,-9.012235962169157e-05,-1.3540337062689645e-06,-9.016519986680556e-05,"(np.float64(-0.00020157222091249426), np.float64(1.783027255877028e-05))",0.9988,0.0382,-1.5277590516801442e-06,"(np.float64(-0.00015870539457189136), np.float64(0.00016547654484527942))",0.9972,0.9797
dino_dim,dim_61,0.9578404282651296,0.9539041537079113,-0.00023557368176851945,-0.0002477140331568206,,,,,,,,,-0.00023557368176851945,-0.0002477140331568206,-0.0002347042478795208,"(np.float64(-0.000540063677747189), np.float64(5.772307056087328e-05))",0.9941,0.0393,-0.0002475843712635201,"(np.float64(-0.0007504870701354599), np.float64(0.00024876317211468973))",0.9993,0.1904
dino_dim,dim_62,0.9579525523278999,0.9541364918690769,-0.00012344961899823925,-1.537587199118562e-05,,,,,,,,,-0.00012344961899823925,-1.537587199118562e-05,-0.00012449952389172384,"(np.float64(-0.000294151651968233), np.float64(4.196029900294045e-05))",0.9856,0.0555,-1.6228407034308156e-05,"(np.float64(-0.00024325326720539607), np.float64(0.00021395840746938323))",0.9932,0.8468
dino_dim,dim_63,0.9578841785615645,0.9539255855325238,-0.00019182338533363374,-0.0002262822085442595,,,,,,,,,-0.00019182338533363374,-0.0002262822085442595,-0.00019039122389030561,"(np.float64(-0.0004492526198892871), np.float64(7.673326265985837e-05))",0.9895,0.0672,-0.00022524002150878987,"(np.float64(-0.0006351182714753928), np.float64(0.000184798581750777))",0.9948,0.131
dino_dim,dim_64,0.9580003787674625,0.9539218129411231,-7.562317943565766e-05,-0.00023005479994497868,,,,,,,,,-7.562317943565766e-05,-0.00023005479994497868,-7.546022563280842e-05,"(np.float64(-0.000237238189631655), np.float64(8.330308688360265e-05))",0.9975,0.2448,-0.00022793903254415495,"(np.float64(-0.0004876553416896273), np.float64(2.057871796380503e-05))",0.9838,0.0151
